Fecha_publicacion,username,Texto_tuit,nombre_tw,location,description,followers_count,geo_location,PARTIDO_COALICION,ENTIDAD,NOMBRE_CANDIDATO,EDAD
Tue Nov 17 17:16:51 +0000 2020,betovillamx,Les invito a seguir la transmisión del segundo día de la Semana de Innovación Sustentable:  #CienciaParaTodos #ReconstruyendoMéxicoAMano https://t.co/hgpYCfKKxG,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Mon Nov 16 23:09:50 +0000 2020,betovillamx,"Llevar a cabo prácticas sustentables con el medio ambiente es una prioridad a nivel global, por eso, desde la Comisión de Ciencia, Tecnología e Innovación de la @Mx_Diputados te invitamos a la Semana de Innovación Sustentable  del 16 al 20 de noviembre.   #CienciaParaTodosYTodas https://t.co/UJryHKQspB",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Sun Oct 18 21:20:29 +0000 2020,betovillamx,¿Sabían que las y los @DiputadosMorena estamos trabajando para fortalecer la legislación ambiental y disminuir la producción de plásticos y desechos? 🗑️  Queremos un México #LibreDePlásticos para proteger nuestros recursos naturales y nuestros ecosistemas. 🌎 https://t.co/sp2mzJvrO7,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri May 22 22:36:04 +0000 2020,betovillamx,"¡Somos afortunados de vivir en un país con una maravillosa #Biodiversidad.‼️  Con esa misma fortuna consciente, debemos cuidar de sus recursos naturales y de la vida silvestre.  ¡Este retorno a la #NuevaNormalidad nos obligará a vivir en mayor armonía con nuestro entorno‼️ https://t.co/QOiBtTo6rt",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Wed Apr 15 21:35:02 +0000 2020,betovillamx,"¡Defender y fortalecer el sector energético es fundamental para el desarrollo de México🇲🇽 ‼️  Por eso, nos llena de orgullo el acuerdo que se logró con la #OPEP, que permite que México reduzca su producción de petróleo defendiendo los intereses de nuestro país.   #MéxicoSoberano https://t.co/Z9YovlosPP",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Mon Apr 13 18:39:06 +0000 2020,betovillamx,"¡Mi total reconocimiento a la secretaria @rocionahle, y al Presidente @lopezobrador_ por la labor en la reunión de la #OPEP‼️  ¡Se colaboró con 23 países para estabilizar el precio del petróleo, y proteger la soberanía e intereses de México en el sector‼️  https://t.co/XK3IJcaM36",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Thu Feb 06 19:56:55 +0000 2020,betovillamx,1️⃣ Establecer el carácter prioritario de los proyectos que tengan como propósito la mitigación a los efectos del #CambioClimático. Impulsar proyectos para uso de energías limpias y el desarrollo sustentable permitirá que los seres vivos tengan una mejor salud y calidad de vida.,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Sun Nov 17 21:02:54 +0000 2019,betovillamx,¡Feliz domingo y más buenas noticias para el ingenio y talento mexicano con conciencia ambiental!   Mexicanos inventan piel vegana de nopal; causan sensación en la industria de la moda de Milán  https://t.co/GZw0HoDW8U,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri Oct 25 01:15:41 +0000 2019,betovillamx,director adjunto del Programa Global de Agricultura de Conservación del #CIMMYT.    Desde 2007 el Dr. Bram Govaerts ha coordinado las actividades de agricultura de conservación del CIMMYT en México promoviendo la agricultura sustentable entre los agricultores mexicanos.,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri Oct 25 01:15:41 +0000 2019,betovillamx,"La autosuficiencia y soberanía alimentaria con perspectiva sustentable, es fundamental para el desarrollo continuo de México, por ello hoy en la Comisión de Ciencia, Tecnología e Innovación sostuvimos una reunión con @bramaccimmyt especialista en sistemas de producción agrícola y https://t.co/Yyt0x6bUzx",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Thu Sep 12 17:11:58 +0000 2019,betovillamx,#ActuemosYa para cuidar el medio ambiente pues aún tenemos tiempo para revertir los efectos de la contaminación y el cambio climático. ¡Nos necesitamos entre todos y todas!  Éstas acciones son ejemplo de lo que podemos hacer 👇🏻👇🏻👇🏻 https://t.co/fw8vuPYI34,Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri Aug 23 21:14:00 +0000 2019,betovillamx,"El Amazonas es el pulmón de América y con el incendio que ya lleva varios días, la selva puede convertirse en una sabana y emitir carbono, lo cuál afectaría a todo el mundo. ¡Actuemos ya para salvar al planeta! #CiudadanizarLaPolítica https://t.co/GdSnvYmPvp",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Sun Aug 18 23:36:40 +0000 2019,betovillamx,"Las y los @DiputadosMorena aprobamos el presupuesto para la realización de estos libros pues estamos convencidos de que combaten la deforestación, el cambio climático y optimizan los recursos.  #CiudadanizarLaPolítica   https://t.co/pzbzXBQdst",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri Aug 02 16:53:44 +0000 2019,betovillamx,"¡Cuidamos el medio ambiente! Las y los Diputados Morena presentamos propuestas de ley que prohíben la siembra de Maíz Transgénico, la extracción de petróleo bajo el método de Fracking. Además promovemos medidas como la tasa cero de deforestación. #CiudadanizarLaPolítica https://t.co/ycKuI3NqKb",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Tue Jun 25 19:31:36 +0000 2019,betovillamx,"Son muy tristes las imágenes de la devastación de nuestros ecosistemas; todos podemos hacer algo para empezar un cambio ya. El #PND impulsa políticas que contribuirán a frenar la crisis ambiental, pero también es importante que todos pongamos nuestro granito de arena. https://t.co/0tCXHgtuXN",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Sat Jun 22 18:21:22 +0000 2019,betovillamx,"Hoy nos levantamos temprano para ir a echarle la mano a nuestro ambiente con reforestación y limpieza de espacios públicos. Los invito a organizarse en su colonia e invitarnos, con mucho gusto ponemos el agua, las bolsas para basura y manos a la obra. https://t.co/wg6u7PIpUP",Alberto Villa,"Tonalá, Jalisco",Diputado Federal Reelecto por el Distrito 7 de Tonalá. #BetoVilla,1366,True ,Juntos Hacemos Historia,JALISCO,ALBERTO VILLA VILLEGAS,48
Fri Sep 11 04:26:19 +0000 2020,pablogomez1968,"Conforme se acercan las elecciones del año 2021 arrecian las llamadas de auxilio para evitar, se dice, la extinción de las libertades y la caída de la democracia. Otra vez el peligro para México, vieja canción con nueva letra. Artículo  “¡Auxilio! https://t.co/VP5VCVEiSF",Pablo Gómez,"Coyoacán, Distrito Federal",Crítico del Estado y la sociedad. Diputado federal por el distrito 23 de Coyoacán. Miembro de Morena,37546,True ,Juntos Hacemos Historia,CIUDAD DE MÉXICO,PABLO GOMEZ ALVAREZ,74
Thu May 20 14:13:11 +0000 2021,pp_toriello,"Las mujeres y las niñas tienen derecho al disfrute pleno y en condiciones de igualdad de todos sus derechos humanos y a vivir libres de todas las formas de discriminación: esto es fundamental para el logro de los derechos humanos, la paz y la seguridad, y el desarrollo sostenible https://t.co/pBRY6cuDSx",Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Thu Aug 06 03:16:51 +0000 2020,pp_toriello,Congreso de la unión:  Derogar la ley de extinción de dominio en todo México - Sign: https://t.co/2ziNJ3zNrH,Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Thu Nov 07 15:55:42 +0000 2019,pp_toriello,"Suelos vivos, la base de una agricultura baja en carbono y adaptada al cambio climático. https://t.co/1p9shjnFgl",Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Sun Nov 03 22:59:29 +0000 2019,pp_toriello,"2000 Libros Gratis Sobre Permacultura, Agroecologia, Bioconstruccion Y Vida Sustentable - Ideas Verdes https://t.co/XmsQC7LxEy",Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Mon Oct 28 14:16:10 +0000 2019,pp_toriello,"El día de ayer fue el vuelo inaugural de Volaris TIJ-TAP-TIJ, el cual nos acerca a las Fronteras Norte y Sur. Estamos seguros que será el inicio de un desarrollo sustentable para nuestra región. Enhorabuena #PpToriello",Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Sun Sep 15 05:33:56 +0000 2019,pp_toriello,18 tecnicas de Agricultura Organica Sostenible https://t.co/dlV4Szw1jB,Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Sat Jul 27 16:41:59 +0000 2019,pp_toriello,Resineros: un viejo oficio para un nuevo mundo sin petróleo https://t.co/eBObxTJLGu,Jose A. Toriello,"Tapachula, Chiapas, Mexico",CEO Grupo Toriello,509,True ,Partido Verde Ecologista De México,CHIAPAS,JOSE ANTONIO DE JESUS TORIELLO ELORZA,60
Tue Oct 15 23:55:27 +0000 2019,miguelsamanop,"Me encuentro como diputado asociado en la comparecencia del titular de @AmbienteEdomex, @JorgeRescala, quien nos informa acerca de las acciones que se han realizado, como el “Programa Auditoría Ambiental” del #Edoméx, donde han otorgado 140 Certificados de Industria Limpia. https://t.co/jvBisy5AD5",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Mon Oct 07 22:52:40 +0000 2019,miguelsamanop,"Hoy el gobernador @alfredodelmazo presentó el Plan de Desarrollo Urbano Estatal, el cual plantea el crecimiento de las urbes de manera sustentable y abonará a la Ley de Desarrollo Urbano y Metropolitano que aprobamos recientemente en @Legismex. https://t.co/t7zeeUgwA2",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Thu Sep 12 20:07:02 +0000 2019,miguelsamanop,"Con la finalidad de combatir la tala clandestina, proteger los ecosistemas forestales y la biodiversidad, propusimos un exhorto a los titulares de @SEMARNAT_mx y @AmbienteEdomex para que suscriban un Convenio de Inspección y Vigilancia Forestal en el #EdoMéx. https://t.co/nVmArcbyPM",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Tue Sep 03 19:30:18 +0000 2019,miguelsamanop,"Con la firma de este convenio se fortalece el desarrollo de infraestructura urbana, la recuperación de espacios y el desarrollo de sistemas de movilidad sustentable. https://t.co/zDopoyQMZI",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Tue Jul 02 18:49:34 +0000 2019,miguelsamanop,"Uno de nuestros compromisos como legisladores es promover el cuidado del medio ambiente, por ello, estamos analizando diversas reformas al Código para la Biodiversidad del #EdoMéx en materia de reducción de uso de bolsas y popotes de plástico. @Legismex https://t.co/0wBForqE3f",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Tue Jul 02 14:05:04 +0000 2019,miguelsamanop,"Con nuevas unidades de transporte público, el gobierno del @Edomex promueve  una movilidad integral que garantiza la seguridad de los  pasajeros en sus traslados y fomenta un medio ambiente sostenible. @alfredodelmazo https://t.co/U36V1PqDOu",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Wed Jan 09 00:59:05 +0000 2019,miguelsamanop,"Este día, nuestro Gobernador @alfredodelmazo presentó la estrategia #ProAire1830, que permitirá reducir significativamente las emisiones contaminantes durante los próximos 12 años. @Legismex @DipPRIedomex #Edomex #GPPRIEdomex https://t.co/V8fVchQkrx",Miguel Sámano,,Político. Diputado Federal Electo por el Distrito 1 del Estado de México,9273,True ,Va Por Mexico,MÉXICO,MIGUEL SAMANO PERALTA,55
Mon May 31 02:57:56 +0000 2021,valeriamorenop8,"💻📱todos los días hice campaña virtual, pienso que en zonas con cobertura, podría ser la tendencia para gastar recursos en cosas verdaderamente importantes y evitar contaminación 🙆🏻‍♀️ y claro, también prevenimos contagios de Covid 😷  #RSP https://t.co/wE0QgJ2XJS",Valeria Moreno Puebla,,"Abogada, fundadora de Quipiya, A. C.",72,True ,Redes Sociales Progresistas,PUEBLA,ESTEFANIA VALERIA MORENO FLORES,30
Fri May 28 18:47:29 +0000 2021,valeriamorenop8,Al min. 1:05:55 reitero algunas de mis propuestas como Candidata a Diputada Federal del Dtto 08: ♀️ Agenda política de mujeres y niñas  🌎 Agenda ambiental  🧒🏻👧🏼👦🏽 Agenda de la niñez  Gracias por la invitación de @XclusivasPuebla y la #reddecandidatas   https://t.co/4WjY3SqPng https://t.co/Yb9DC0fuem,Valeria Moreno Puebla,,"Abogada, fundadora de Quipiya, A. C.",72,True ,Redes Sociales Progresistas,PUEBLA,ESTEFANIA VALERIA MORENO FLORES,30
Mon Nov 23 21:25:12 +0000 2020,arturog_bc,"Con gusto doy la bienvenida a Rafael Herrera Gutiérrez como nuevo titular de la Secretaría de Movilidad Urbana Sustentable, estoy seguro que su experiencia y dedicación podremos dar continuidad a las políticas de gobierno que el XXIII Ayuntamiento de Tijuana promueve. https://t.co/9ZrLmiBBxf",Arturo González,"Tijuana, Baja California",Candidato a Diputado Federal 4to. Distrito,2552,True ,Partido Verde Ecologista De México,BAJA CALIFORNIA,LUIS ARTURO GONZALEZ CRUZ,66
Sat Aug 01 20:25:19 +0000 2020,arturog_bc,"Para mantener una ciudad limpia es necesaria la participación de la comunidad, hoy nos concentramos en la colonia Camino Verde para continuar las acciones de limpieza y contar con un mayor número de espacios libres de contaminación. #HoyTodosPorTijuana #HoyTodosPorElMedioAmbiente https://t.co/iQKSBYnKJL",Arturo González,"Tijuana, Baja California",Candidato a Diputado Federal 4to. Distrito,2552,True ,Partido Verde Ecologista De México,BAJA CALIFORNIA,LUIS ARTURO GONZALEZ CRUZ,66
Wed Nov 13 19:53:01 +0000 2019,arturog_bc,"Te invitamos a participar en la REFORESTACIÓN EN PARQUE MORELOS, este 15 de Noviembre de 9:30 a 11:30 hrs. ¡Juntos transformaremos Tijuana!  #Tijuana #ArturoGonzález #Bienestar https://t.co/1EYU2e7v8C",Arturo González,"Tijuana, Baja California",Candidato a Diputado Federal 4to. Distrito,2552,True ,Partido Verde Ecologista De México,BAJA CALIFORNIA,LUIS ARTURO GONZALEZ CRUZ,66
Wed Feb 20 20:04:17 +0000 2019,jaramillovences,"#Mexico #AMLOVE #Poder #AmorEsAmor #AMLO #Democracia #Participativa   Esta actividad es de todos, opinar es nuestro derecho y un gran valor ciudadano. Asiste al foro sobre la Ley de Turismo y Desarrollo Sustentable https://t.co/h5Spx9B1bn",David Jaramillo,"Amatepec, México",Pequeñas acciones cambian al mundo 😻😻😻,2833,True ,Partido Del Trabajo,MÉXICO,DAVID JARAMILLO VENCES,29
Tue Apr 27 16:40:10 +0000 2021,javier_hidalgo,"Como arquitecto y urbanista, entiendo la importancia del desarrollo inmobiliario con una visión sustentable y sostenible. Por ello, en la reunión con la Asociación de Desarrolladores Inmobiliarios, ofrecí ser el puente entre el Congreso y la inversión en este ramo. https://t.co/tuPYwdoRjY",Javier Hidalgo,Ciudad de México DF,Arquitecto Ciclista Morena de ♥️ Diputado Federal,18933,True ,Juntos Hacemos Historia,CIUDAD DE MÉXICO,JAVIER ARIEL HIDALGO PONCE,61
Mon Mar 29 02:01:36 +0000 2021,javier_hidalgo,"Gran gusto ver al Presidente @lopezobrador_ en #CuatroCiénegas atendiendo tema del agua. Justo hace un año, la presidenta municipal @YolandaCantuM1, ambientalistas y cientific@s como Valeria Souza y Arnold Ricalde nos convocaron en busca de ayuda. La 4T es ambientalista o no será https://t.co/ux4TXON9LG https://t.co/yhqmT1WLUr",Javier Hidalgo,Ciudad de México DF,Arquitecto Ciclista Morena de ♥️ Diputado Federal,18933,True ,Juntos Hacemos Historia,CIUDAD DE MÉXICO,JAVIER ARIEL HIDALGO PONCE,61
Fri Mar 19 16:42:58 +0000 2021,javier_hidalgo,"@YuririaSierra Estimada @YuririaSierra en 1933 EEUU iba saliendo de la crisis del 29, les obsequias una increíble clarividencia, pero afirmar que motivación del presidente Cárdenas para expropiar el petróleo fue por órdenes de EEUU es absurdo.  Esas historias falsas no van con tu profesión.",Javier Hidalgo,Ciudad de México DF,Arquitecto Ciclista Morena de ♥️ Diputado Federal,18933,True ,Juntos Hacemos Historia,CIUDAD DE MÉXICO,JAVIER ARIEL HIDALGO PONCE,61
Mon Jan 18 17:16:02 +0000 2021,javier_hidalgo,@AliciaAlarcon @tatclouthier @martibatres @MaluMicher @vromog @mario_delgado @DiputadosMorena @AlmaNavarrete9 @JAlejandroPenaV @Claudiashein @ErikaRosasUribe Energías limpias privatizar el viento?!  Ecocidio en la península?! Mira este gráfico con fotos aéreas del 2000 al 2018 y luego checa los logros del programa sembrando vida en solo dos años.  De los Lagos hasta con la 4t se va a rescatar el Lago de Texcoco. https://t.co/ylpFVyW9Ne,Javier Hidalgo,Ciudad de México DF,Arquitecto Ciclista Morena de ♥️ Diputado Federal,18933,True ,Juntos Hacemos Historia,CIUDAD DE MÉXICO,JAVIER ARIEL HIDALGO PONCE,61
